0,2020-03-31 18:15:36.808,UserAssert,syncDataFullStart,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:15:36.821,UserAssert,syncDataFullEnd,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:15:37.716,UserAssert,onCreateAgent,"imageCount: 8, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:22:39.727,UserAssert,onCreateAgent,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:22:39.830,UserAssert,syncDataFullStart,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:22:40.436,UserAssert,syncDataFullEnd,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:22:40.619,UserAssert,syncDataFullStart,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:22:40.626,UserAssert,syncDataFullEnd,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:22:42.659,UserAssert,onCreateAgent,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:22:43.724,UserAssert,syncDataFullStart,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:22:43.738,UserAssert,syncDataFullEnd,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:22:44.889,UserAssert,syncDataFullStart,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:22:56.682,UserAssert,onCreateAgent,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:22:58.030,UserAssert,onCreateAgent,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:00.581,UserAssert,onCreateAgent,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:01.999,UserAssert,onCreateAgent,"imageCount: 10, videoCount: 5, cloudCount: 0, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:02.378,UserAssert,syncDataDownloadStart,"imageCount: 10, videoCount: 5, cloudCount: 0, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:02.420,UserAssert,syncDataDownloadEnd,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:04.706,UserAssert,onCreateAgent,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:05.684,UserAssert,syncDataFullStart,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:06.280,UserAssert,syncDataFullEnd,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:11.999,UserAssert,onCreateAgent,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:22.838,UserAssert,onCreateAgent,"imageCount: 10, videoCount: 5, cloudCount: 0, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:23.181,UserAssert,syncDataDownloadStart,"imageCount: 10, videoCount: 5, cloudCount: 0, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:23.226,UserAssert,syncDataDownloadEnd,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
0,2020-03-31 18:23:24.759,UserAssert,onCreateAgent,"imageCount: 10, videoCount: 5, cloudCount: 13, recycleCount: 0, checkPermissionOk: true"
