/storage/emulated/0/Pictures/CoolMarket/dd9ff690c43550c5f9b2afecaf3a24e6.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:24.720
/storage/emulated/0/Pictures/CoolMarket/2ef626addaf5aa9abc007cfcbe794382.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:24.720
/storage/emulated/0/Pictures/CoolMarket/b7e670a5d34aff723f737a25ab248dc1.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:24.720
all_image_count-96,all_video_count-14
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-01-09-15-56-44-72.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-01-09-15-54-42-57.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-01-09-33-25-92_8b7aa5be40a89c6a7df806c347da652a.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-01-13-23-23-35_84d3000e3f4017145260f7618db1d683.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-01-13-25-46-02_84d3000e3f4017145260f7618db1d683.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-02-15-27-44-91.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-03-15-43-52-94_84d3000e3f4017145260f7618db1d683.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-03-15-44-17-90_84d3000e3f4017145260f7618db1d683.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-05-19-30-43-83.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-06-17-11-40-67_84d3000e3f4017145260f7618db1d683.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-06-18-13-16-69_40deb401b9ffe8e1df2f1cc5ba480b12.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/IMG_20200406_181940.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/IMG_20200406_182050.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/IMG_20200406_192505.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/IMG_20200406_192927.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-06-20-44-59-01_97550f1d11c73369bbee8f7d47965447.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-06-20-57-53-50_84d3000e3f4017145260f7618db1d683.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-07-14-07-42-08_e24af01bec3189413074866d0f854b7c.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-08-16-53-29-46.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-09-16-39-58-81_9f356fec6156259007e86bae4b3d4066.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-09-21-26-02-38_3915bacb930634b7e206116f9dc9486f.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-09-21-36-08-50_1abe9f084a1522bc5fdd131258ea4cc0.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-10-14-29-46-34_ed5c27deb850c7685ff83a1a8021f662.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-10-21-06-13-56.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-10-21-06-35-21.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-10-21-07-05-27.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-10-21-09-35-60_8b7aa5be40a89c6a7df806c347da652a.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-10-21-16-53-86_84d3000e3f4017145260f7618db1d683.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-10-21-17-44-51_8b7aa5be40a89c6a7df806c347da652a.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/IMG_20200410_212148.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-10-22-00-07-48_40deb401b9ffe8e1df2f1cc5ba480b12.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-10-22-01-43-70_40deb401b9ffe8e1df2f1cc5ba480b12.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-10-22-05-33-19.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-10-22-09-27-60.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-10-22-17-45-11.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
/storage/emulated/0/DCIM/Screenshots/Screenshot_2020-04-11-02-45-03-37.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:35.933
all_image_count-60,all_video_count-43
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1585715846150.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1585743348175.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1585793292223.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1585822933064.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1586070769181.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
/storage/emulated/0/tencent/MicroMsg/WeiXin/wx_camera_1586156094341.jpg,MoveFile,MoveToRecycleFromGallery,2020-04-12 22:21:56.135
